,UniqueGAV_16,UniqueGAV_14_16_pct_change,UniqueGAV_15_16_pct_change,Type_16,Drop_Fund_17,Same_Fund_17_Same_AuditGrp,Same_Fund_17_Same_AdminGrp,Same_Fund_17_New_AuditGrp,Same_Fund_17_New_AdminGrp
10577,701881348.0,1.70789075064,0.852334811582,PE,0.0,1.0,1.0,0.0,0.0
10578,179541978.0,3.69276202883,0.0495781734854,PE,0.0,1.0,1.0,0.0,0.0
10579,579019800.0,-0.27267676997,-0.305252330432,PE,0.0,1.0,1.0,0.0,0.0
10580,2663315720.0,-0.15384382583,-0.111157893068,PE,0.0,1.0,1.0,0.0,0.0
10581,800476859.0,0.00942857377049,0.0101316470516,PE,0.0,1.0,1.0,0.0,0.0
10582,576818.0,-0.067192998344,-0.034575447382,PE,0.0,1.0,1.0,0.0,0.0
10583,13124900.0,0.0,0.0,PE,0.0,1.0,1.0,0.0,0.0
10584,13166540.0,0.0,0.0,PE,0.0,1.0,1.0,0.0,0.0
10585,3125000.0,0.0,0.0,PE,0.0,1.0,1.0,0.0,0.0
10586,4800000.0,0.0,0.0,PE,0.0,1.0,1.0,0.0,0.0
10587,500000.0,0.0,0.0,PE,0.0,1.0,1.0,0.0,0.0
10588,7289417.0,0.0,0.0,PE,0.0,1.0,1.0,0.0,0.0
10589,2033000.0,0.0,0.0,PE,0.0,1.0,1.0,0.0,0.0
10590,16362500.0,0.0,0.0,PE,0.0,1.0,1.0,0.0,0.0
10591,266546009.0,1.70226126743,0.121732654327,HF,0.0,1.0,1.0,0.0,0.0
10592,38368311.0,-0.567847684574,-0.515114674867,HF,0.0,1.0,1.0,0.0,0.0
10593,216183971.0,-0.567646854854,-0.460120402576,HF,0.0,1.0,1.0,0.0,0.0
10594,33864506.0,-0.399544682799,-0.237502680263,HF,0.0,1.0,1.0,0.0,0.0
10595,27857182.0,-0.507431987087,-0.40655744941,HF,0.0,1.0,1.0,0.0,0.0
10596,335160291.0,-0.603421967303,-0.56302630726,HF,0.0,1.0,1.0,0.0,0.0
10597,681815.0,-0.937829453109,-0.849317756842,HF,0.0,1.0,1.0,0.0,0.0
10598,3107288.0,-0.480047609637,-0.407877566452,HF,0.0,1.0,1.0,0.0,0.0
10599,250428.0,-0.152926373043,-0.0927737948174,HF,0.0,1.0,1.0,0.0,0.0
10600,109943613.0,-0.529083397982,-0.482707769932,HF,0.0,1.0,1.0,0.0,0.0
10601,24189509.0,-0.466201918221,-0.417096639917,HF,0.0,1.0,1.0,0.0,0.0
10602,35959039.0,1.26435808896,0.445031013943,HF,0.0,1.0,1.0,0.0,0.0
10603,76811891.0,0.230928762004,0.0948893942339,HF,0.0,1.0,1.0,0.0,0.0
10604,4813349.0,-0.744971783622,-0.530284957688,HF,0.0,1.0,1.0,0.0,0.0
10605,33071960.0,-0.185937636574,-0.0909538446044,HF,0.0,1.0,1.0,0.0,0.0
10606,262849197.0,-0.203350144581,-0.117632984588,HF,0.0,1.0,1.0,0.0,0.0
10607,152721517.0,-0.190599612765,-0.092609115611,HF,0.0,1.0,1.0,0.0,0.0
10608,91328733.0,-0.192212653902,-0.0938022267214,HF,0.0,1.0,1.0,0.0,0.0
10609,9340275.0,-0.0710846925033,-0.0538699832781,HF,0.0,1.0,1.0,0.0,0.0
10610,22512412.0,-0.0740551479897,-0.0745456067969,HF,0.0,1.0,1.0,0.0,0.0
10611,15193434.0,-0.68448195194,-0.761713416193,PE,0.0,1.0,1.0,0.0,0.0
10612,20635235.0,-0.327278693185,-0.764024784491,PE,0.0,1.0,1.0,0.0,0.0
10613,45182984.0,-0.290730572258,-0.524530786393,PE,0.0,1.0,1.0,0.0,0.0
10614,292433118.0,1.02130953029,0.0219607029109,HF,0.0,1.0,1.0,0.0,0.0
10615,937469.0,-0.823790249517,-0.683226071542,HF,0.0,1.0,1.0,0.0,0.0
10616,2022617.0,-0.896191124975,-0.850137309998,HF,0.0,1.0,1.0,0.0,0.0
10617,11737414.0,-0.989009950738,-0.989161120594,SAF,0.0,1.0,1.0,0.0,0.0
10618,38976.0,7.79224001805,7.56050955414,SAF,0.0,1.0,1.0,0.0,0.0
10619,3341514.0,-0.251185235582,-0.0299535953111,SAF,0.0,1.0,1.0,0.0,0.0
10620,20183389.0,-0.973323885477,-0.961495540178,SAF,0.0,1.0,1.0,0.0,0.0
10621,107538943.0,-0.580730864711,-0.606324099788,HF,1.0,0.0,0.0,0.0,0.0
10622,48410818.0,-0.645917800369,-0.659684558293,HF,1.0,0.0,0.0,0.0,0.0
10623,71157233.0,-0.708473549857,-0.53372339408,HF,1.0,0.0,0.0,0.0,0.0
10624,300250421.0,-0.481425956859,-0.656013747974,HF,1.0,0.0,0.0,0.0,0.0
10625,3805903.0,-0.452103308943,0.0852437027315,PE,0.0,1.0,1.0,0.0,0.0
10626,569313000.0,24.5320711907,0.0597153557495,HF,0.0,1.0,1.0,0.0,0.0
10627,783097035.0,-0.280408748749,-0.233081219443,HF,0.0,1.0,1.0,0.0,0.0
10628,192332000.0,0.283800495886,0.283800495886,HF,0.0,1.0,1.0,0.0,0.0
10629,14075.0,-0.993509101784,-0.806334878985,HF,0.0,1.0,1.0,0.0,0.0
10630,93871000.0,-0.38627317121,-0.198166594606,PE,0.0,1.0,1.0,0.0,0.0
10631,2158305.0,-0.987705421464,-0.961577552299,HF,0.0,1.0,1.0,0.0,0.0
10632,1112446.0,-0.985519089747,-0.982770845238,HF,1.0,0.0,0.0,0.0,0.0
10633,11168000.0,-0.812707557441,-0.838530904199,HF,0.0,1.0,1.0,0.0,0.0
10634,198000.0,-0.970908283073,-0.978279213471,HF,0.0,1.0,1.0,0.0,0.0
10635,7902000.0,-0.867208083052,-0.890162726659,HF,0.0,1.0,1.0,0.0,0.0
10636,107130000.0,0.40387670731,-0.274637797599,PE,0.0,1.0,1.0,0.0,0.0
10637,48936000.0,-0.00544014242839,-0.0214899686825,HF,0.0,1.0,1.0,0.0,0.0
10638,3270773000.0,0.331493344801,-0.00398483475035,HF,0.0,1.0,1.0,0.0,0.0
10639,548576000.0,-0.0415090515487,-0.132485917698,HF,0.0,1.0,1.0,0.0,0.0
10640,335476000.0,0.257882481749,0.0889779754273,HF,0.0,1.0,1.0,0.0,0.0
10641,1388395000.0,0.411079469813,0.085436314154,SAF,0.0,1.0,1.0,0.0,0.0
10642,104993337.0,3.69758315485,-0.00631991302457,HF,0.0,1.0,1.0,0.0,0.0
10643,29750000.0,-0.111940298507,-0.111940298507,OTHER-FOF,0.0,1.0,1.0,0.0,0.0
10644,569405000.0,0.125548784224,0.0600109090435,HF,0.0,1.0,1.0,0.0,0.0
10645,1626585.0,-0.714073945948,-0.705390554914,PE,0.0,1.0,1.0,0.0,0.0
10646,13165593.0,-0.967463924827,-0.825758079677,SAF,0.0,1.0,1.0,0.0,0.0
10647,4013954.0,-0.612906280682,-0.0723760640701,SAF,0.0,1.0,1.0,0.0,0.0
10648,1105729918.0,0.0486203149387,0.0258104553996,SAF,0.0,1.0,1.0,0.0,0.0
10649,59126000.0,1.11230212172,0.0543790004424,PE,0.0,1.0,1.0,0.0,0.0
10650,1165725991.0,-0.041537584355,-0.341888102513,HF,0.0,1.0,1.0,0.0,0.0
10651,841484020.0,0.363279066246,0.345329500585,SAF,0.0,1.0,1.0,0.0,0.0
10652,113930628.0,-0.90127962896,-0.653391991834,HF,0.0,1.0,1.0,0.0,0.0
10653,144724493.0,-0.695787101455,-0.379226484107,SAF,0.0,1.0,1.0,0.0,0.0
10654,14757313.0,-0.517727256937,-0.134234003425,SAF,0.0,1.0,1.0,0.0,0.0
10655,8118700.0,-0.518518022111,-0.374765740271,HF,0.0,1.0,1.0,0.0,0.0
10656,9379800.0,-0.274031145657,-0.2440202378,HF,0.0,1.0,1.0,0.0,0.0
10657,557240105.0,0.257181161538,0.0420973260596,HF,0.0,1.0,1.0,0.0,0.0
10658,567599021.0,0.693079066821,0.0993751490289,HF,0.0,1.0,1.0,0.0,0.0
10659,810220388.0,0.129345649329,0.0778719758127,HF,0.0,1.0,1.0,0.0,0.0
10660,14455101.0,-0.950105764857,0.271629067293,HF,0.0,1.0,1.0,0.0,0.0
10661,250604158.0,0.137025027189,0.139854087179,HF,0.0,1.0,1.0,0.0,0.0
10662,14132990.0,-0.926678334398,-0.834442106169,PE,0.0,1.0,1.0,0.0,0.0
10663,26049924.0,-0.83187392808,-0.529412670072,PE,0.0,1.0,1.0,0.0,0.0
10664,400000.0,-0.956578376031,0.0,PE,0.0,1.0,1.0,0.0,0.0
10665,8112111.0,-0.620683102416,-0.508991262621,VC,0.0,1.0,1.0,0.0,0.0
10666,53145284.0,0.632727619048,0.0587006902504,VC,0.0,1.0,1.0,0.0,0.0
10667,57742806.0,1.20813789675,0.0214179014936,VC,0.0,1.0,1.0,0.0,0.0
10668,96879776.0,0.0854876862745,0.0577400998606,PE,0.0,1.0,1.0,0.0,0.0
10669,212841294.0,-0.257703772756,-0.0520682718869,PE,0.0,1.0,1.0,0.0,0.0
10670,3112882667.0,-0.0670780855138,0.0219040209327,PE,0.0,1.0,1.0,0.0,0.0
10671,938057045.0,-0.287427970404,-0.0481873413242,PE,0.0,1.0,1.0,0.0,0.0
10672,365622784.0,-0.130672915503,-0.124664813721,PE,0.0,1.0,1.0,0.0,0.0
10673,968454948.0,0.131245126279,-0.00590769068264,PE,0.0,1.0,1.0,0.0,0.0
10674,235684054.0,-0.0240032070186,-0.00247773868099,VC,0.0,1.0,1.0,0.0,0.0
10675,4049505.0,-0.211245200668,-0.0484975467033,HF,0.0,1.0,1.0,0.0,0.0
10676,1490267.0,-0.159681051778,0.0345649392528,HF,0.0,1.0,1.0,0.0,0.0
10677,25344355.0,-0.372346256643,-0.254302653729,PE,0.0,1.0,1.0,0.0,0.0
10678,49460560.0,-0.785219245937,-0.45110564117,PE,0.0,1.0,1.0,0.0,0.0
10679,1338224698.0,0.649100644773,0.676021361336,PE,0.0,1.0,1.0,0.0,0.0
10680,1193819433.0,0.181859154273,0.151526032864,PE,0.0,1.0,1.0,0.0,0.0
10681,1080457925.0,-0.0514427542505,0.0547269600722,PE,0.0,1.0,1.0,0.0,0.0
10682,892005716.0,-0.19512614104,-0.0706665618874,PE,0.0,1.0,1.0,0.0,0.0
10683,600322439.0,0.13377998566,0.10352761485,PE,0.0,1.0,1.0,0.0,0.0
10684,31500147.0,-0.372170517771,-0.23599082941,PE,0.0,1.0,1.0,0.0,0.0
10685,2139611.0,-0.891050409498,-0.606450565067,PE,0.0,1.0,1.0,0.0,0.0
10686,1921041064.0,0.0976123094503,0.0979249947501,PE,0.0,1.0,1.0,0.0,0.0
10687,8430075.0,-0.903611074351,-0.74036182706,RE,0.0,1.0,1.0,0.0,0.0
10688,63611586.0,0.432182502107,1.15576729965,VC,0.0,1.0,1.0,0.0,0.0
10689,162099565.0,-0.195686393522,-0.221526167419,VC,0.0,1.0,1.0,0.0,0.0
10690,51678951.0,0.536267544997,1.17207362723,VC,0.0,1.0,1.0,0.0,0.0
10691,373122123.0,-0.0752513111458,-0.0487874284575,SAF,0.0,1.0,1.0,0.0,0.0
10692,367898420.0,-0.0830895117309,-0.0553587299103,SAF,0.0,1.0,1.0,0.0,0.0
10693,1949751046.0,3.10690057083,0.332707028238,HF,0.0,1.0,1.0,0.0,0.0
10694,2819346031.0,0.0278311549128,-0.0257536209962,HF,0.0,1.0,1.0,0.0,0.0
10695,99300011.0,1.44057138071,0.317887713166,HF,0.0,1.0,1.0,0.0,0.0
10696,108001568.0,0.158234374546,0.0231618404144,HF,0.0,1.0,1.0,0.0,0.0
10697,128209267.0,0.701361159079,1.06282317976,HF,0.0,1.0,1.0,0.0,0.0
10698,69314320.0,-0.432980505472,-0.475753931706,HF,1.0,0.0,0.0,0.0,0.0
10699,2205823340.0,-0.0199163569799,-0.162631473534,HF,0.0,1.0,1.0,0.0,0.0
10700,506420819.0,-0.500755526747,-0.173800239062,HF,0.0,1.0,1.0,0.0,0.0
10701,1200796271.0,0.496666770786,0.114826720593,HF,0.0,1.0,1.0,0.0,0.0
10702,21786958.0,0.0325221160721,-0.0297677120394,OTHER-FOF,0.0,1.0,1.0,0.0,0.0
10703,10907569.0,-0.165071401157,-0.160176098967,PE,0.0,1.0,1.0,0.0,0.0
10704,7401505.0,0.0946774441876,0.1151500295,PE,0.0,1.0,1.0,0.0,0.0
10705,215945042.0,-0.198283734625,0.0,PE,0.0,1.0,1.0,0.0,0.0
10706,517644403.0,0.0669939947902,0.0,PE,0.0,1.0,1.0,0.0,0.0
10707,79780405.0,-0.799483480311,-0.299277253565,HF,0.0,1.0,1.0,0.0,0.0
10708,1037706.0,-0.752297151947,-0.0389395332813,PE,0.0,1.0,1.0,0.0,0.0
10709,159147419.0,-0.08441795848,-0.226294039101,PE,0.0,1.0,1.0,0.0,0.0
10710,342714381.0,-0.0176356722286,-0.145712245452,PE,0.0,1.0,1.0,0.0,0.0
10711,339582.0,-0.751005818238,-0.0428054390475,PE,0.0,1.0,1.0,0.0,0.0
10712,1000.0,-0.999791670616,0.0,PE,0.0,1.0,1.0,0.0,0.0
10713,1739612.0,-0.782714424697,0.378336278137,PE,1.0,0.0,0.0,0.0,0.0
10714,696170.0,-0.0361520846428,-0.14703759837,PE,0.0,1.0,1.0,0.0,0.0
10715,2269219.0,-0.869981149373,-0.527287600965,PE,0.0,1.0,1.0,0.0,0.0
10716,2848303.0,-0.869031497149,-0.528795427817,PE,0.0,1.0,1.0,0.0,0.0
10717,315220969.0,0.589304014843,0.003631270176,PE,0.0,1.0,1.0,0.0,0.0
10718,528055.0,-0.97843214514,-0.980350535974,HF,0.0,1.0,1.0,0.0,0.0
10719,29958.0,-0.980647761877,-0.979181911236,HF,0.0,1.0,1.0,0.0,0.0
10720,145199585.0,-0.160025371703,-0.106547235647,HF,0.0,1.0,1.0,0.0,0.0
10721,339652.0,-0.991381178503,-0.991970596267,HF,0.0,1.0,1.0,0.0,0.0
10722,97708902.0,-0.531029110897,-0.218941396381,PE,0.0,1.0,1.0,0.0,0.0
10723,159873566.0,0.422940686859,0.15355941083,PE,0.0,1.0,1.0,0.0,0.0
10724,18756117.0,0.422940686291,0.153559412183,PE,0.0,1.0,1.0,0.0,0.0
10725,425017884.0,0.068548034582,-0.113142950748,PE,0.0,1.0,1.0,0.0,0.0
10726,57385505.0,0.0870408706343,-0.0271253411452,PE,0.0,1.0,1.0,0.0,0.0
10727,11212227.0,-0.469328398799,-0.469092349071,PE,0.0,1.0,1.0,0.0,0.0
10728,25000.0,-0.627227316782,2.84615384615,PE,0.0,1.0,1.0,0.0,0.0
10729,74874000.0,-0.124147531204,-0.0148805999605,PE,0.0,1.0,1.0,0.0,0.0
10730,22800000.0,-0.538872259526,-0.348143065443,PE,1.0,0.0,0.0,0.0,0.0
10731,1660788232.0,0.217563598417,-0.0084159874388,PE,0.0,1.0,1.0,0.0,0.0
10732,121252095.0,-0.0913861909228,-0.0937875083745,OTHER-FOF,0.0,1.0,1.0,0.0,0.0
10733,1252842261.0,0.068143401896,-0.0472014365527,OTHER-FOF,0.0,1.0,1.0,0.0,0.0
10734,19606608.0,-0.294826805433,-0.293071788342,PE,0.0,1.0,1.0,0.0,0.0
10735,205041.0,0.184393394139,0.0564984851295,PE,0.0,1.0,1.0,0.0,0.0
10736,98436483.0,0.180060817501,0.0258681414489,PE,0.0,1.0,1.0,0.0,0.0
10737,4020476.0,2.92122585245,0.153918193442,OTHER-MULTI,0.0,1.0,1.0,0.0,0.0
10738,352589189.0,0.570727177791,-0.0127077730035,HF,0.0,1.0,1.0,0.0,0.0
10739,136234091.0,0.122895651813,0.714415356301,HF,0.0,1.0,1.0,0.0,0.0
10740,35101418.0,-0.128777515247,-0.0917478717356,PE,0.0,1.0,1.0,0.0,0.0
10741,14513421.0,-0.0115974064872,-0.0390536903327,PE,0.0,1.0,1.0,0.0,0.0
10742,19550991.0,0.323300606034,-0.0208608175373,PE,0.0,1.0,1.0,0.0,0.0
10743,182496.0,0.103802000798,0.0402781736305,PE,0.0,1.0,1.0,0.0,0.0
10744,367144.0,0.417703140506,0.24760092429,PE,1.0,0.0,0.0,0.0,0.0
10745,34816317.0,-0.456650691204,-0.242396672494,PE,0.0,1.0,1.0,0.0,0.0
10746,100339617.0,-0.130426488957,-0.0518326800523,PE,0.0,1.0,1.0,0.0,0.0
10747,49268989.0,0.054171355208,-0.00114360962683,PE,0.0,1.0,1.0,0.0,0.0
10748,82156471.0,0.197269929513,0.0966957431226,PE,0.0,1.0,1.0,0.0,0.0
10749,16058292.0,-0.611762929319,-0.366762472104,HF,0.0,1.0,1.0,0.0,0.0
10750,122043.0,-0.091049244794,-0.153460916853,PE,0.0,1.0,1.0,0.0,0.0
10751,258523.0,0.108484619804,0.0614432701862,PE,1.0,0.0,0.0,0.0,0.0
10752,38218416.0,-0.134660197406,-0.134438583154,PE,0.0,1.0,1.0,0.0,0.0
10753,39666486.0,-0.0415055210621,-0.0643547001884,PE,0.0,1.0,1.0,0.0,0.0
10754,24122356.0,-0.250290173389,-0.207610740201,PE,0.0,1.0,1.0,0.0,0.0
10755,168664377.0,0.176738542298,0.0154126012335,OTHER-MULTI,0.0,1.0,1.0,0.0,0.0
10756,73051011.0,0.0437813865934,-0.0807016501347,OTHER-MULTI,0.0,1.0,1.0,0.0,0.0
10757,20887606.0,-0.677912752617,-0.178453764812,PE,0.0,1.0,1.0,0.0,0.0
10758,33559666.0,0.152459949558,-0.130643667628,PE,0.0,1.0,1.0,0.0,0.0
10759,30558668.0,-0.392246771295,-0.281878280348,PE,0.0,1.0,1.0,0.0,0.0
10760,39406561.0,0.0508416266667,0.0394126882296,PE,0.0,1.0,1.0,0.0,0.0
10761,11452292.0,0.534613002499,0.0115457423949,OTHER-FOF,0.0,1.0,1.0,0.0,0.0
10762,304212.0,-0.515026104978,-0.275478708202,PE,1.0,0.0,0.0,0.0,0.0
10763,494386.0,-0.41570571724,-0.217816691163,PE,1.0,0.0,0.0,0.0,0.0
10764,1678877.0,-0.114453297044,-0.0299293628209,OTHER-FOF,0.0,1.0,1.0,0.0,0.0
10765,128475.0,-0.266330883487,-0.212215790636,PE,1.0,0.0,0.0,0.0,0.0
10766,548448.0,-0.16538507777,-0.0603537927785,PE,0.0,1.0,1.0,0.0,0.0
10767,125000000.0,-0.141848024786,-0.141848024786,OTHER-FOF,0.0,1.0,0.0,0.0,1.0
10768,95000000.0,-0.366666666667,-0.366666666667,OTHER-FOF,0.0,1.0,0.0,0.0,1.0
10769,6000000.0,-0.76,-0.76,LF,0.0,1.0,1.0,0.0,0.0
10770,1998595.0,-0.158126171027,-0.423198580533,PE,0.0,1.0,1.0,0.0,0.0
10771,124915684.0,-0.188065644964,-0.403373607054,PE,0.0,1.0,1.0,0.0,0.0
10772,20540951.0,-0.651897807148,-0.35627825593,HF,0.0,1.0,1.0,0.0,0.0
10773,66248128.0,2.70262886253,0.0,PE,0.0,1.0,1.0,0.0,0.0
10774,219814106.0,-0.533218702629,0.0,PE,0.0,1.0,1.0,0.0,0.0
10775,89521373.0,1.62843722279,0.0,PE,0.0,1.0,1.0,0.0,0.0
10776,850443153.0,0.846479020043,0.0,PE,0.0,1.0,1.0,0.0,0.0
10777,27846712.0,-0.0587892843436,0.0,PE,0.0,1.0,1.0,0.0,0.0
10778,287984715.0,0.265832554193,0.0,PE,0.0,1.0,1.0,0.0,0.0
10779,393534590.0,0.0769848812221,0.0,PE,0.0,1.0,1.0,0.0,0.0
10780,1211931482.0,0.98323762468,0.0,PE,0.0,1.0,1.0,0.0,0.0
10781,301107465.0,0.0192890922238,0.0,PE,0.0,1.0,1.0,0.0,0.0
10782,673121.0,-0.129272652951,0.0,PE,1.0,0.0,0.0,0.0,0.0
10783,1367575574.0,139.585532754,0.0,PE,0.0,1.0,1.0,0.0,0.0
10784,343796631.0,-0.226104116461,0.0,PE,0.0,1.0,1.0,0.0,0.0
10785,51926219.0,4.56763436689,0.0,PE,0.0,1.0,1.0,0.0,0.0
10786,600841.0,-0.966587320676,0.0,PE,0.0,1.0,1.0,0.0,0.0
10787,318166578.0,-0.0584173933536,0.0,PE,0.0,1.0,1.0,0.0,0.0
10788,206106647.0,0.719330786965,0.0,PE,0.0,1.0,1.0,0.0,0.0
10789,127279946.0,10.697175188,0.0,PE,0.0,1.0,1.0,0.0,0.0
10790,243682944.0,-0.466891396823,0.0,PE,0.0,1.0,1.0,0.0,0.0
10791,457916028.0,2.73425690884,0.0,PE,0.0,1.0,1.0,0.0,0.0
10792,5178203.0,-0.666476466515,0.0,PE,0.0,1.0,1.0,0.0,0.0
10793,195215914.0,1.29263520797,0.0,PE,0.0,1.0,1.0,0.0,0.0
10794,228849406.0,-0.153277736065,0.0,PE,0.0,1.0,1.0,0.0,0.0
10795,110174985.0,1.77372272789,0.0,PE,0.0,1.0,1.0,0.0,0.0
10796,21497604.0,-0.688205003548,0.0,PE,1.0,0.0,0.0,0.0,0.0
10797,258658765.0,5.07882946464,0.0,PE,0.0,1.0,0.0,0.0,1.0
10798,12906841.0,-0.208308465518,0.0,PE,0.0,1.0,1.0,0.0,0.0
10799,12908591.0,-0.672939133917,0.0,PE,0.0,1.0,1.0,0.0,0.0
10800,404973.0,-0.324424596588,0.0,PE,0.0,1.0,1.0,0.0,0.0
10801,7117748.0,-0.350765267613,0.0,PE,0.0,1.0,1.0,0.0,0.0
10802,1702944.0,-0.354243928632,0.0,PE,0.0,1.0,1.0,0.0,0.0
10803,14155241.0,-0.237743386197,0.0,PE,0.0,1.0,1.0,0.0,0.0
10804,33635230.0,0.00520650673627,0.0,PE,0.0,1.0,1.0,0.0,0.0
10805,56628405.0,0.819517978986,0.0,PE,0.0,1.0,1.0,0.0,0.0
10806,2263063.0,-0.47621048022,0.0,PE,0.0,1.0,1.0,0.0,0.0
10807,89006900.0,1.02537714605,0.0,PE,0.0,1.0,1.0,0.0,0.0
10808,51953821.0,-0.41760504388,0.0,PE,0.0,1.0,1.0,0.0,0.0
10809,407385282.0,-0.301680852177,0.0,PE,0.0,1.0,1.0,0.0,0.0
10810,29569033.0,-0.334730998895,0.0,PE,0.0,1.0,1.0,0.0,0.0
10811,129546363.0,0.797685886598,0.0,PE,0.0,1.0,1.0,0.0,0.0
10812,300017471.0,-0.215795182377,0.0,PE,0.0,1.0,1.0,0.0,0.0
10813,176291927.0,-0.0417727975898,0.0,PE,0.0,1.0,1.0,0.0,0.0
10814,16010095.0,-0.535360037677,0.0,PE,0.0,1.0,1.0,0.0,0.0
10815,26753136.0,-0.592406461125,0.0,PE,0.0,1.0,1.0,0.0,0.0
10816,49616049.0,-0.225084143322,0.0,PE,0.0,1.0,1.0,0.0,0.0
10817,14995149.0,6.30357689063,0.0,PE,0.0,1.0,1.0,0.0,0.0
10818,50989004.0,-0.295387040031,0.0,PE,0.0,1.0,1.0,0.0,0.0
10819,3344055.0,-0.509894214223,0.0,PE,0.0,1.0,1.0,0.0,0.0
10820,105213806.0,7.12091521202,0.0,PE,0.0,1.0,1.0,0.0,0.0
10821,51150000.0,-0.188095238095,0.342519685039,PE,0.0,1.0,1.0,0.0,0.0
10822,3760000.0,-0.955397390273,-0.648598130841,PE,1.0,0.0,0.0,0.0,0.0
10823,6150000.0,0.194174757282,0.194174757282,PE,0.0,1.0,1.0,0.0,0.0
10824,1220000.0,-0.557971014493,-0.557971014493,PE,0.0,1.0,1.0,0.0,0.0
10825,216889950.0,0.05806789567,0.0323011674168,OTHER,0.0,1.0,1.0,0.0,0.0
10826,75723226.0,0.503500990775,0.251814197755,OTHER,0.0,1.0,1.0,0.0,0.0
10827,437885000.0,1.76855036544,0.364127725857,RE,0.0,1.0,1.0,0.0,0.0
10828,14235265.0,8.40389902772,0.00439739359671,PE,1.0,0.0,0.0,0.0,0.0
10829,2630167.0,-0.441369149138,-0.00500040667553,PE,0.0,1.0,1.0,0.0,0.0
10830,38441554.0,-0.382893590017,-0.362801595743,PE,0.0,1.0,1.0,0.0,0.0
10831,42135375.0,-0.625692885074,-0.66367718642,PE,0.0,1.0,1.0,0.0,0.0
10832,2856894.0,-0.382906146846,-0.360757274537,PE,0.0,1.0,1.0,0.0,0.0
10833,7208541.0,-0.613058686454,-0.656148106998,PE,0.0,1.0,1.0,0.0,0.0
10834,363024467.0,24.489804274,0.397799943406,PE,0.0,1.0,1.0,0.0,0.0
10835,59246156.0,10.1120323078,0.390994439371,PE,0.0,1.0,1.0,0.0,0.0
10836,1783000.0,-0.301143608129,0.0234550879437,PE,0.0,1.0,1.0,0.0,0.0
10837,167000000.0,-0.00463742404266,-0.344234112663,PE,0.0,1.0,1.0,0.0,0.0
10838,2200000.0,0.1,0.0,HF,0.0,1.0,1.0,0.0,0.0
10839,16300000.0,-0.0411764705882,0.0,HF,0.0,1.0,1.0,0.0,0.0
10840,24093518.0,0.129040198693,0.159445635883,PE,0.0,1.0,1.0,0.0,0.0
10841,92185177.0,-0.183177229529,-0.13063157578,PE,0.0,1.0,1.0,0.0,0.0
10842,41900000.0,-0.572012257406,-0.0563063063063,PE,0.0,1.0,0.0,0.0,1.0
10843,215900000.0,-0.224218469278,-0.111522633745,PE,0.0,1.0,1.0,0.0,0.0
10844,113804156.0,0.502819234787,0.128782686153,HF,0.0,1.0,1.0,0.0,0.0
10845,121972780.0,-0.129345613461,0.0314630322291,HF,0.0,1.0,1.0,0.0,0.0
10846,27378.0,-0.902696478265,-0.869358579159,VC,1.0,0.0,0.0,0.0,0.0
10847,485579538.0,0.550150331972,-0.905009936676,PE,0.0,1.0,1.0,0.0,0.0
10848,93639151.0,0.790296710338,0.462271293949,PE,0.0,1.0,1.0,0.0,0.0
10849,42042470.0,0.389737654829,0.1905790068,RE,0.0,1.0,1.0,0.0,0.0
10850,24259819.0,-0.378524049185,-0.0258230300768,RE,0.0,1.0,1.0,0.0,0.0
10851,41441789.0,-0.612083818141,0.131361507769,RE,0.0,1.0,1.0,0.0,0.0
10852,54742787.0,-0.611674180892,0.124675267577,RE,0.0,1.0,1.0,0.0,0.0
10853,344532275.0,-0.0874639175119,-0.0922944976928,RE,0.0,1.0,1.0,0.0,0.0
10854,159819707.0,-0.254894878048,-0.157939411685,OTHER-MEZZ,0.0,1.0,1.0,0.0,0.0
10855,15958556.0,-0.856212600293,0.172725205108,PE,0.0,1.0,1.0,0.0,0.0
10856,97746362.0,0.775054602439,0.85053931645,PE,0.0,1.0,1.0,0.0,0.0
10857,171606075.0,-0.0711907166785,-0.129242507226,PE,0.0,1.0,1.0,0.0,0.0
10858,105173188.0,-0.455061202073,-0.271715772266,PE,0.0,1.0,1.0,0.0,0.0
10859,11928736.0,-0.740933784867,-0.50130368765,PE,0.0,1.0,1.0,0.0,0.0
10860,61571515.0,-0.728985519692,-0.424279448571,RE,0.0,1.0,1.0,0.0,0.0
10861,69532628.0,-0.519689914189,-0.262450344567,RE,0.0,1.0,1.0,0.0,0.0
10862,340759915.0,2.1336307923,1.23057792,RE,0.0,1.0,1.0,0.0,0.0
10863,91348148.0,-0.192611942801,0.0,HF,0.0,1.0,1.0,0.0,0.0
10864,1717331.0,-0.685643121231,-0.507436080853,VC,0.0,1.0,1.0,0.0,0.0
10865,63482206.0,0.0451170815603,-0.0565499020796,VC,0.0,1.0,1.0,0.0,0.0
10866,80820473.0,-0.10986972697,0.264988357386,VC,0.0,1.0,1.0,0.0,0.0
10867,9874117.0,0.091321675023,0.0353280270168,VC,0.0,1.0,1.0,0.0,0.0
10868,1957008.0,-0.967376301719,0.0,OTHER-PE,0.0,1.0,1.0,0.0,0.0
10869,24131882.0,-0.150597043583,-0.185873081338,OTHER-MEZZ,0.0,1.0,1.0,0.0,0.0
10870,155286185.0,-0.0207204536522,0.0621475479367,RE,0.0,1.0,1.0,0.0,0.0
